5600,7852139
5600,7851248
5600,7908106
5600,7864761
5600,7844075
5700,8023244
5700,8148960
5700,8048507
5700,8111118
5700,8137117
5800,8383814
5800,8304983
5800,8336170
5800,8362115
5800,8307953
5900,8694287
5900,8825700
5900,8623782
5900,8658740
5900,8677412
6000,9041947
6000,8890261
6000,8936176
6000,9053264
6000,9034748
6100,9370113
6100,9204263
6100,9162857
6100,9298306
6100,9313607
6200,9556802
6200,9606840
6200,9748990
6200,9533627
6200,9571293
6300,9883659
6300,9926771
6300,9948732
6300,9914880
6300,10000200
6400,10287846
6400,10244954
6400,10246139
6400,10163374
6400,10260071
6500,10509409
6500,10436842
6500,10482334
6500,10650075
6500,10550204
6600,10941012
6600,10913070
6600,10919460
6600,10960342
6600,10883737
6700,11292408
6700,11374784
6700,11060448
6700,11223843
6700,10977926
6800,11560684
6800,11652669
6800,11447053
6800,11473268
6800,11484788
6900,11962696
6900,11824471
6900,11807612
6900,11910755
6900,11774230
7000,12268902
7000,12349345
7000,12300570
7000,12218529
7000,12305150
7100,12512004
7100,12531360
7100,12532100
7100,12641221
7100,12452830
7200,13045357
7200,12863760
7200,12959392
7200,13027402
7200,12689547
7300,13379712
7300,13287143
7300,13515266
7300,13514782
7300,13356507
7400,13719345
7400,13817332
7400,13600695
7400,13619477
7400,13934683
7500,14024017
7500,14082841
7500,14105748
7500,14131954
7500,14213903
7600,14498601
7600,14249992
7600,14544054
7600,14539626
7600,14433924
7700,14881991
7700,14671939
7700,14777390
7700,14634862
7700,14929993
7800,15140013
7800,15181725
7800,15209458
7800,15326511
7800,15271853
7900,15757791
7900,15499370
7900,15552031
7900,15630020
7900,15487049
8000,16016154
8000,15881073
8000,15892536
8000,15810012
8000,16189369
8100,16369047
8100,16383139
8100,16680838
8100,16493081
8100,16272664
8200,16906347
8200,16953705
8200,16858237
8200,16785556
8200,17088851
8300,17297989
8300,17152154
8300,17270185
8300,17337609
8300,17270941
8400,17661764
8400,17561286
8400,17786569
8400,17525888
8400,17822257
8500,17850696
8500,18040237
8500,18221072
8500,17922156
8500,17715435
8600,18631937
8600,18463491
8600,18336654
8600,18405425
8600,18456322
8700,18757522
8700,18770519
8700,18789186
8700,18881199
8700,19009621
8800,19191999
8800,19354186
8800,19332203
8800,19293192
8800,19423685
8900,19532841
8900,19791155
8900,19849035
8900,19735178
8900,19876851
9000,20411662
9000,20170178
9000,20073839
9000,20331371
9000,20253477
9100,20625606
9100,20659934
9100,20882040
9100,20753808
9100,20730182
9200,21082325
9200,21235746
9200,20984310
9200,21315806
9200,21131766
9300,21487193
9300,21496178
9300,21494922
9300,21382937
9300,21566295
9400,22381255
9400,22302876
9400,22515069
9400,22215606
9400,22154057
9500,22721494
9500,22824233
9500,22367720
9500,22280481
9500,22649254
9600,23025739
9600,23041080
9600,23103925
9600,23334742
9600,23003022
9700,23523754
9700,23794162
9700,23232699
9700,23509398
9700,23324126
9800,24375437
9800,23839893
9800,23975188
9800,24046252
9800,23972573
9900,24359086
9900,24616287
9900,24750559
9900,24514747
9900,24642940
10000,24806669
10000,24919169
10000,24817973
10000,25011579
10000,24920137
